target_id,length,eff_length,est_counts,tpm
1104|00144,1461,1204.52,18.0,1.5706
1104|00145,2130,1873.52,215.0,12.0612
1104|00146,1899,1642.52,3.0,0.192
1104|00147,810,553.55,44.0,8.3542
1104|00148,1941,1684.52,124.0,7.7367
1104|00149,825,568.55,25.0,4.6215
1104|00150,1821,1564.52,439.0,29.4913
1104|00151,3315,3058.52,208.0,7.1476
1104|00152,3468,3211.52,69.0,2.2581
1104|00153,2997,2740.52,131.0,5.024
1104|00154,4122,3865.52,1985.0,53.9713
1104|00155,1344,1087.52,352.0,34.0186
1104|00156,372,119.71,22.0,19.315
1104|00157,3129,2872.52,87.0,3.1832
1104|00158,2115,1858.52,1543.0,87.2588
1104|00159,1296,1039.52,3.0,0.3033
1104|00160,1656,1399.52,1351.0,101.458
1104|00161,1359,1102.52,2838.0,270.543
1104|00162,441,185.75,105.0,59.4126
1104|00163,336,88.38,42.0,49.9462
1104|00164,1932,1675.52,179.0,11.2283
1104|00165,921,664.52,36.0,5.6938
1104|00166,870,613.55,108.0,18.5006
1104|00167,1377,1120.52,217.0,20.3541
1104|00168,372,119.71,148.0,129.937
1104|00169,1233,976.52,816.0,87.8254
1104|00170,219,31.38,13.0,43.5363
1104|00171,2700,2443.52,65.0,2.7958
1104|00172,4344,4087.52,76.0,1.9542
1104|00173,1617,1360.52,192.0,14.8323
1104|00174,747,490.57,14083.0,3017.18
1104|00175,984,727.52,47.0,6.7899
1104|00176,870,613.55,925.0,158.454
1104|00177,546,289.81,308.0,111.698
1104|00178,495,239.02,299.0,131.477
1104|00179,1437,1180.52,165.0,14.69
1104|00180,2208,1951.52,21.0,1.131
1104|00181,1329,1072.52,68.0,6.6637
1104|00182,993,736.52,177.0,25.2581
1104|00183,2229,1972.52,12690.0,676.162
1104|00184,681,424.57,85.0,21.0414
1104|00185,1224,967.52,779.0,84.6231
1104|00186,552,295.81,134.0,47.6104
1104|00187,954,697.52,7.0,1.0548
1104|00188,435,179.84,19.0,11.1041
1104|00189,309,68.18,4.0,6.166
1104|00190,1059,802.52,266.0,34.8367
1104|00191,1200,943.52,90.0,10.0254
1104|00192,492,236.04,35.0,15.5844
1104|00193,567,310.78,10.0,3.3819
1104|00194,1596,1339.52,38.0,2.9816
1104|00195,1548,1291.52,4.0,0.3255
1104|00196,993,736.52,221.0,31.5369
1104|00197,2289,2032.52,44.0,2.2753
1104|00198,1533,1276.52,160.0,13.1736
1104|00199,1161,904.52,224.0,26.028
1104|00200,1101,844.52,11.0,1.369
1104|00201,1566,1309.52,0.0,0.0
1104|00202,1800,1543.52,160.0,10.8948
1104|00205,1707,1450.52,10.0,0.7246
1104|00207,1971,1714.52,92.0,5.6397
1104|00208,987,730.52,671.0,96.5388
1104|00209,666,409.6,19.0,4.8754
1104|00210,1584,1327.52,299.0,23.6723
1104|00211,1938,1681.52,140.0,8.7506
1104|00212,855,598.55,268.0,47.0593
1104|00213,2397,2140.52,1.0,0.0491
1104|00214,1716,1459.52,94.0,6.7691
1104|00216,777,520.55,17.0,3.4324
1104|00217,741,484.57,6.0,1.3014
1104|00219,1440,1183.52,26.0,2.3089
1104|00220,1038,781.52,289.0,38.8659
1104|00221,903,646.52,37.0,6.0149
1104|00222,726,469.57,50.0,11.1912
1104|00223,1095,838.52,9.0,1.1281
1104|00224,2328,2071.52,11.0,0.5581
1104|00225,1452,1195.52,39.0,3.4286
1104|00226,783,526.55,26.0,5.1897
1104|00227,4659,4402.52,5.0,0.1194
1104|00228,1704,1447.52,73.0,5.3004
1104|00229,1341,1084.52,97.0,9.4004
1104|00230,516,259.89,61.0,24.6686
1104|00233,297,60.27,382.0,666.124
1104|00236,927,670.52,264.0,41.3813
1104|00237,1365,1108.52,0.0,0.0
1104|00238,1959,1702.52,18.0,1.1112
1104|00239,1599,1342.52,0.0,0.0
1104|00240,1446,1189.52,1.0,0.0884
1104|00243,1578,1321.52,17.0,1.352
1104|00246,8796,8539.52,0.0,0.0
1104|00247,1596,1339.52,8.0,0.6277
1104|00248,1248,991.52,0.0,0.0
1104|00250,510,253.94,0.0,0.0
1104|00256,1671,1414.52,32.0,2.3777
1104|00259,1641,1384.52,21.0,1.5942
1104|00261,801,544.55,1.0,0.193
1104|00265,1125,868.52,0.0,0.0
1104|00267,1179,922.52,424.0,48.306
1104|00269,3576,3319.52,98.0,3.1028
1104|00271,972,715.52,0.0,0.0
1104|00274,1089,832.52,9757.0,1231.78
1104|00275,1965,1708.52,5.0,0.3076
1104|00276,1239,982.52,110.0,11.7669
1104|00278,2940,2683.52,5.0,0.1958
1104|00281,1389,1132.52,84.0,7.7955
1104|00282,300,62.19,469.0,792.562
1104|00283,1599,1342.52,0.0,0.0
1104|00285,2532,2275.52,13.0,0.6004
1104|00286,2322,2065.52,2.0,0.1018
1104|00288,1482,1225.52,492.0,42.1945
1104|00292,2835,2578.52,9.0,0.3668
1104|00295,2634,2377.52,31.0,1.3704
1104|00296,1743,1486.52,37.0,2.616
1104|00297,909,652.52,95.0,15.3018
1104|00298,801,544.55,86.0,16.5986
1104|00299,627,370.69,3.0,0.8506
1104|00300,1161,904.52,0.0,0.0
1104|00301,1104,847.52,85.0,10.541
1104|00302,2199,1942.52,233.0,12.6067
1104|00304,1449,1192.52,0.0,0.0
1104|00305,1365,1108.52,7480.0,709.201
1104|00306,1662,1405.52,0.0,0.0
1104|00307,2685,2428.52,132.0,5.7127
1104|00308,1245,988.52,0.0,0.0
1104|00309,1347,1090.52,0.0,0.0
1104|00310,2223,1966.52,111.0,5.9325
1104|00311,885,628.52,4.0,0.6689
1104|00312,1236,979.52,3.0,0.3219
1104|00314,1092,835.52,251.0,31.5739
1104|00316,2745,2488.52,197.0,8.3202
1104|00317,1329,1072.52,166.0,16.2672
1104|00319,627,370.69,3868.0,1096.68
1104|00320,999,742.52,0.0,0.0
1104|00321,501,244.96,3.0,1.2872
1104|00322,1689,1432.52,1.0,0.0734
1104|00323,1746,1489.52,1.0,0.0706
1104|00324,2019,1762.52,545.0,32.4992
1104|00326,4059,3802.52,2.0,0.0553
1104|00327,1074,817.52,219.0,28.1551
1104|00329,1257,1000.52,6.0,0.6303
1104|00330,1977,1720.52,1.0,0.0611
1104|00331,429,173.91,111.0,67.0826
1104|00332,249,37.52,1.0,2.8011
1104|00333,1116,859.52,17.0,2.0788
1104|00334,3117,2860.52,3.0,0.1102
1104|00335,1347,1090.52,139.0,13.3965
1104|00336,378,125.32,161.0,135.027
1104|00337,1917,1660.52,3.0,0.1899
1104|00339,1410,1153.52,0.0,0.0
1104|00341,249,37.52,0.0,0.0
1104|00342,522,265.89,28.0,11.0678
1104|00343,1968,1711.52,53.0,3.2546
1104|00344,1824,1567.52,4.0,0.2682
1104|00345,1635,1378.52,0.0,0.0
1104|00346,903,646.52,11.0,1.7882
1104|00348,3588,3331.52,107.0,3.3756
1104|00349,1125,868.52,18.0,2.1782
1104|00350,1149,892.52,14.0,1.6486
1104|00351,3816,3559.52,34.0,1.0039
1104|00352,477,221.19,901.0,428.127
1104|00353,984,727.52,585.0,84.5128
1104|00354,1557,1300.52,12.0,0.9698
1104|00355,1371,1114.52,123.0,11.5992
1104|00356,1707,1450.52,1448.0,104.919
1104|00357,1326,1069.52,2.0,0.1965
1104|00365,1698,1441.52,6765.0,493.24
1104|00369,1905,1648.52,0.0,0.0
1104|00371,1509,1252.52,127.0,10.6569
1104|00372,1455,1198.52,8.0,0.7015
1104|00373,486,230.08,2.0,0.9136
1104|00374,1569,1312.52,3584.0,286.994
1104|00376,1890,1633.52,4.0,0.2574
1104|00380,1335,1078.52,2.0,0.1949
1104|00381,963,706.52,0.0,0.0
1104|00382,2745,2488.52,6.0,0.2534
1104|00385,2241,1984.52,0.0,0.0
1104|00386,840,583.55,90.0,16.2097
1104|00388,1842,1585.52,179.0,11.8657
1104|00389,996,739.52,0.0,0.0
1104|00390,3468,3211.52,60.0,1.9636
1104|00397,1317,1060.52,273.0,27.0555
1104|00400,5823,5566.52,13.0,0.2455
1104|00401,3276,3019.52,710.0,24.7133
1104|00405,501,244.96,19.0,8.1522
1104|00406,402,147.97,101.0,71.7374
1104|00407,939,682.52,10.0,1.5399
1104|00408,1488,1231.52,20.0,1.7069
1104|00411,1767,1510.52,213.0,14.8205
1104|00414,2046,1789.52,0.0,0.0
1104|00416,1560,1303.52,15.087,1.2164
1104|00417,3789,3532.52,365.0,10.8597
1104|00418,1608,1351.52,1066.0,82.8983
1104|00419,2112,1855.52,6.0,0.3399
1104|00420,1101,844.52,40.0,4.9781
1104|00421,3012,2755.52,182.0,6.9419
1104|00422,1338,1081.52,35.0,3.4013
1104|00423,321,76.95,2588.0,3534.59
1104|00424,3114,2857.52,646.0,23.7604
1104|00425,2034,1777.52,29.0,1.7147
1104|00426,747,490.57,287.0,61.4876
1104|00427,486,230.08,36.0,16.4453
1104|00428,828,571.55,135.0,24.8251
1104|00429,693,436.57,815.0,196.205
1104|00430,534,277.87,100.0,37.8246
1104|00435,906,649.52,0.0,0.0
1104|00436,3717,3460.52,152.0,4.6165
1104|00437,1839,1582.52,30.0,1.9924
1104|00438,690,433.57,202.0,48.9664
1104|00439,1476,1219.52,13.0,1.1204
1104|00440,831,574.55,16493.0,3017.05
1104|00441,3417,3160.52,39.0,1.2969
1104|00442,993,736.52,0.0,0.0
1104|00444,1611,1354.52,7.0,0.5432
1104|00447,3648,3391.52,370.0,11.4662
1104|00449,996,739.52,55.0,7.8167
1104|00451,1233,976.52,5.0,0.5381
1104|00453,786,529.55,1.0,0.1985
1104|00454,246,36.72,1.0,2.862
1104|00455,1308,1051.52,104.0,10.3951
1104|00457,1536,1279.52,17.0,1.3964
1104|00458,1845,1588.52,116.0,7.675
1104|00459,909,652.52,7.0,1.1275
1104|00463,1581,1324.52,0.0,0.0
1104|00470,1998,1741.52,2.0,0.1207
1104|00472,1170,913.52,114.441,13.1666
1104|00473,2190,1933.52,71.0,3.8594
1104|00474,1659,1402.52,0.0,0.0
1104|00475,453,197.57,0.0,0.0
1104|00478,882,625.52,108.0,18.1466
1104|00479,1926,1669.52,16.0,1.0072
1104|00480,1620,1363.52,1.0,0.0771
1104|00481,5382,5125.52,21.0,0.4306
1104|00482,1230,973.52,0.0,0.0
1104|00484,2781,2524.52,10.0,0.4163
1104|00485,1137,880.52,14.0,1.6711
1104|00486,1020,763.52,1.0,0.1377
1104|00487,1095,838.52,0.0,0.0
1104|00488,1008,751.52,0.0,0.0
1104|00489,984,727.52,1.0,0.1445
1104|00492,1494,1237.52,107.0,9.0875
1104|00493,1578,1321.52,4.0,0.3181
1104|00494,1053,796.52,0.0,0.0
1104|00499,2037,1780.52,2.0,0.1181
1104|00500,2136,1879.52,57.0,3.1874
1104|00501,2067,1810.52,0.0,0.0
1104|00502,4449,4192.52,74.0,1.8551
1104|00503,1827,1570.52,204.0,13.652
1104|00504,2427,2170.52,421.0,20.3859
1104|00505,963,706.52,249.0,37.0413
1104|00506,318,74.68,5.0,7.0371
1104|00507,5826,5569.52,1538.0,29.0234
1104|00508,1203,946.52,10.0,1.1104
1104|00509,786,529.55,137.0,27.191
1104|00510,1476,1219.52,128.0,11.0314
1104|00511,1635,1378.52,22.0,1.6773
1104|00512,1569,1312.52,948.0,75.9125
1104|00513,3192,2935.52,369.0,13.2115
1104|00515,1548,1291.52,184.0,14.9736
1104|00516,1788,1531.52,30.0,2.0588
1104|00517,840,583.55,248.0,44.6668
1104|00518,1167,910.52,80.0,9.2345
1104|00519,1752,1495.52,821.0,57.6981
1104|00520,1395,1138.52,308.0,28.4329
1104|00521,1062,805.52,19.0,2.4791
1104|00522,1146,889.52,138.0,16.3055
1104|00523,2670,2413.52,104.0,4.5289
1104|00524,585,328.76,54.0,17.2631
1104|00525,1356,1099.52,356.0,34.0297
1104|00526,1545,1288.52,109.0,8.8909
1104|00527,1401,1144.52,29.0,2.6631
1104|00528,837,580.55,1.0,0.181
1104|00529,405,150.76,751.0,523.546
1104|00530,2013,1756.52,303.0,18.1301
1104|00531,366,114.15,53.0,48.7972
1104|00534,1911,1654.52,16.0,1.0164
1104|00535,2631,2374.52,172.0,7.6131
1104|00536,1107,850.52,193.0,23.8498
1104|00537,924,667.52,25.0,3.9363
1104|00538,858,601.55,98.0,17.1224
1104|00539,492,236.04,202.0,89.9441
1104|00540,2421,2164.52,35.0,1.6995
1104|00541,1830,1573.52,106.0,7.0802
1104|00542,3642,3385.52,161.0,4.9982
1104|00543,1155,898.52,494.0,57.7844
1104|00544,3291,3034.52,202.0,6.9964
1104|00545,1011,754.52,20.0,2.7859
1104|00546,2739,2482.52,219.0,9.2718
1104|00547,1404,1147.52,714.0,65.3957
1104|00548,1800,1543.52,342.0,23.2876
1104|00549,414,159.33,1795.0,1184.04
1104|00550,1236,979.52,267.0,28.649
1104|00551,1827,1570.52,534.0,35.7362
1104|00552,1776,1519.52,136.0,9.4068
1104|00553,3618,3361.52,410.0,12.8191
1104|00554,231,33.34,1.0,3.1525
1104|00555,801,544.55,169.0,32.6182
1104|00556,3162,2905.52,792.0,28.6491
1104|00557,414,159.33,80.0,52.7707
1104|00558,300,62.19,423.0,714.827
1104|00559,330,83.71,28.0,35.1572
1104|00560,606,349.73,32.0,9.6167
1104|00562,321,76.95,22.0,30.0468
1104|00563,1182,925.52,12600.0,1430.86
1104|00564,933,676.52,16.0,2.4857
1104|00566,1320,1063.52,65.0,6.4236
1104|00568,1827,1570.52,0.0,0.0
1104|00569,1398,1141.52,0.0,0.0
1104|00570,894,637.52,3.0,0.4946
1104|00572,1704,1447.52,1732.0,125.758
1104|00573,1026,769.52,4.0,0.5463
1104|00574,2013,1756.52,49.0,2.9319
1104|00575,1188,931.52,8143.0,918.763
1104|00576,528,271.88,0.0,0.0
1104|00578,2199,1942.52,14.0,0.7575
1104|00579,1920,1663.52,397.0,25.0826
1104|00580,2568,2311.52,262.0,11.9128
1104|00581,2286,2029.52,7.0,0.3625
1104|00583,1662,1405.52,1050.0,78.5169
1104|00584,1548,1291.52,19.0,1.5462
1104|00589,1071,814.52,0.0,0.0
1104|00590,1047,790.52,0.0,0.0
1104|00592,2304,2047.52,65.0,3.3365
1104|00593,1443,1186.52,1.0,0.0886
1104|00594,2259,2002.52,18.0,0.9447
1104|00595,2247,1990.52,82.0,4.3297
1104|00596,966,709.52,12.0,1.7776
1104|00597,729,472.57,292.0,64.9416
1104|00598,2310,2053.52,63.0,3.2244
1104|00600,1503,1246.52,5.0,0.4216
1104|00603,2613,2356.52,1.0,0.0446
1104|00605,1389,1132.52,7.0,0.6496
1104|00607,1725,1468.52,5.0,0.3578
1104|00609,507,250.94,5.0,2.0941
1104|00610,2631,2374.52,122.0,5.4
1104|00612,1596,1339.52,36.0,2.8246
1104|00613,1446,1189.52,0.0,0.0
1104|00614,1671,1414.52,0.0,0.0
1104|00615,693,436.57,0.0,0.0
1104|00616,888,631.52,9.0,1.4978
1104|00617,1002,745.52,29.0,4.0884
1104|00618,1314,1057.52,163.0,16.1998
1104|00619,2487,2230.52,666.0,31.3819
1104|00620,843,586.55,91.0,16.306
1104|00621,963,706.52,21.0,3.124
1104|00623,894,637.52,41.0,6.7593
1104|00627,742,485.57,2.0,0.4329
1104|00628,531,274.88,21.0,8.0294
1104|00629,2181,1924.52,737.0,40.2491
1104|00630,2898,2641.52,71.0,2.825
1104|00631,2199,1942.52,164.0,8.8734
1104|00632,1362,1105.52,2.0,0.1901
1104|00633,1104,847.52,5.0,0.6201
1104|00635,2229,1972.52,8.0,0.4263
1104|00637,3117,2860.52,230.0,8.4507
1104|00638,2529,2272.52,3620.0,167.422
1104|00640,2025,1768.52,1.0,0.0594
1104|00641,1353,1096.52,108.0,10.3519
1104|00642,2562,2305.52,63.0,2.872
1104|00643,1992,1735.52,9.0,0.545
1104|00644,549,292.81,2.0,0.7179
1104|00645,537,280.85,16.0,5.9876
1104|00646,1299,1042.52,12.0,1.2098
1104|00647,957,700.52,28.0,4.201
1104|00648,897,640.52,0.0,0.0
1104|00649,1308,1051.52,37.0,3.6982
1104|00650,822,565.55,23.0,4.2743
1104|00651,1977,1720.52,6.0,0.3665
1104|00652,270,45.81,218.0,500.175
1104|00653,2457,2200.52,682.0,32.5739
1104|00654,741,484.57,91.0,19.7375
1104|00656,2604,2347.52,735.0,32.907
1104|00657,2868,2611.52,192.0,7.7271
1104|00658,1338,1081.52,66.0,6.4139
1104|00659,1986,1729.52,5.0,0.3038
1104|00660,1041,784.52,39.0,5.2248
1104|00661,1062,805.52,2165.0,282.483
1104|00662,270,45.81,50.0,114.719
1104|00663,1335,1078.52,873.0,85.0741
1104|00664,3363,3106.52,97.0,3.2818
1104|00665,603,346.75,144.0,43.6475
1104|00667,627,370.69,75.0,21.2645
1104|00668,453,197.57,286.0,152.141
1104|00670,1053,796.52,189.0,24.9389
1104|00671,1005,748.52,49.0,6.8802
1104|00672,783,526.55,753.0,150.303
1104|00673,5514,5257.52,83.0,1.6592
1104|00674,624,367.69,5.0,1.4292
1104|00675,1956,1699.52,963.0,59.554
1104|00676,7248,6991.52,238.0,3.5778
1104|00677,768,511.57,237.0,48.6911
1104|00678,4098,3841.52,67.0,1.8331
1104|00679,3432,3175.52,49.0,1.6218
1104|00680,1851,1594.52,132.0,8.7007
1104|00681,1149,892.52,82.0,9.6562
1104|00682,2298,2041.52,60.0,3.0889
1104|00683,2508,2251.52,26.0,1.2137
1104|00684,1551,1294.52,8.0,0.6495
1104|00685,516,259.89,281.0,113.637
1104|00686,1860,1603.52,94.0,6.1612
1104|00690,651,394.68,12.0,3.1956
1104|00691,519,262.89,7.0,2.7985
1104|00692,456,200.51,16.0,8.3866
1104|00693,1221,964.52,4.0,0.4359
1104|00698,1413,1156.52,353.0,32.0799
1104|00699,828,571.55,6.0,1.1033
1104|00700,993,736.52,694.0,99.0345
1104|00701,5502,5245.52,174.0,3.4864
1104|00702,2130,1873.52,179.0,10.0417
1104|00703,891,634.52,101.0,16.7297
1104|00704,1392,1135.52,39.0,3.6098
1104|00705,2292,2035.52,86.0,4.4405
1104|00706,1497,1240.52,21.0,1.7792
1104|00707,1866,1609.52,163.0,10.6439
1104|00708,2457,2200.52,180.0,8.5972
1104|00709,1128,871.52,88.0,10.6125
1104|00710,2322,2065.52,455.0,23.1522
1104|00711,957,700.52,39.0,5.8514
1104|00712,2523,2266.52,5834.0,270.531
1104|00713,813,556.55,14.0,2.6438
1104|00716,1857,1600.52,434.0,28.4996
1104|00717,4245,3988.52,71.0,1.8709
1104|00718,1392,1135.52,444.0,41.096
1104|00720,921,664.52,68.0,10.7551
1104|00721,1575,1318.52,1468.0,117.017
1104|00722,417,162.22,874.0,566.261
1104|00723,2334,2077.52,6.0,0.3035
1104|00725,2958,2701.52,1312.0,51.043
1104|00726,729,472.57,5.0,1.112
1104|00727,915,658.52,191.0,30.4843
1104|00728,918,661.52,36.0,5.7197
1104|00729,2286,2029.52,281.0,14.552
1104|00730,2355,2098.52,73.0,3.6561
1104|00731,1266,1009.52,507.0,52.7842
1104|00734,2034,1777.52,87.0,5.1442
1104|00737,6687,6430.52,62.0,1.0133
1104|00738,1023,766.52,69.0,9.461
1104|00739,1017,760.52,24.0,3.3168
1104|00740,2457,2200.52,178.0,8.5017
1104|00741,5283,5026.52,127.0,2.6555
1104|00742,2973,2716.52,95.0,3.6755
1104|00743,2373,2116.52,36.0,1.7877
1104|00744,1293,1036.52,48.0,4.8672
1104|00745,1026,769.52,587.0,80.1733
1104|00746,1677,1420.52,122.0,9.0266
1104|00747,702,445.57,192.0,45.2889
1104|00749,327,81.4,56.0,72.3036
1104|00750,615,358.71,35.0,10.2549
1104|00751,159,42.86,0.0,0.0
1104|00752,1584,1327.52,273.0,21.6139
1104|00753,669,412.6,67.0,17.0672
1104|00754,2262,2005.52,219.0,11.477
1104|00755,2880,2623.52,391.0,15.664
1104|00756,2238,1981.52,13.0,0.6895
1104|00758,1044,787.52,0.0,0.0
1104|00759,3045,2788.52,3.0,0.1131
1104|00760,615,358.71,58.0,16.9938
1104|00761,798,541.55,2.0,0.3882
1104|00767,342,93.3,1.0,1.1265
1104|00768,1464,1207.52,0.0,0.0
1104|00770,2130,1873.52,26.0,1.4586
1104|00772,861,604.55,722.0,125.521
1104|00774,3579,3322.52,1048.0,33.1516
1104|00776,1518,1261.52,0.0,0.0
1104|00778,507,250.94,0.0,0.0
1104|00780,1638,1381.52,25.0,1.9019
1104|00782,3684,3427.52,12.0,0.368
1104|00783,2400,2143.52,692.0,33.9304
1104|00784,1674,1417.52,123.0,9.1198
1104|00788,324,79.17,11.0,14.6029
1104|00791,915,658.52,688.0,109.807
1104|00793,1617,1360.52,46.0,3.5536
1104|00794,2316,2059.52,0.0,0.0
1104|00796,945,688.52,2.0,0.3053
1104|00798,1056,799.52,619.0,81.3716
1104|00799,4764,4507.52,291.0,6.7852
1104|00805,639,382.69,0.0,0.0
1104|00806,1131,874.52,44.0,5.288
1104|00811,1695,1438.52,356.0,26.0103
1104|00816,768,511.57,11.0,2.2599
1104|00817,1395,1138.52,4.0,0.3693
1104|00819,2310,2053.52,5.0,0.2559
1104|00822,849,592.55,5.0,0.8869
1104|00824,1296,1039.52,217.0,21.9401
1104|00825,1296,1039.52,0.0,0.0
1104|00826,2685,2428.52,1396.0,60.4163
1104|00830,2022,1765.52,4.0,0.2381
1104|00832,1569,1312.52,7.0,0.5605
1104|00833,549,292.81,124.0,44.5088
1104|00835,1554,1297.52,27.0,2.1871
1104|00836,1821,1564.52,0.0,0.0
1104|00837,1626,1369.52,0.0,0.0
1104|00839,1071,814.52,0.0,0.0
1104|00841,477,221.19,35.0,16.6309
1104|00842,1323,1066.52,0.0,0.0
1104|00845,1221,964.52,189.0,20.595
1104|00848,2169,1912.52,0.0,0.0
1104|00849,678,421.57,75.0,18.6981
1104|00850,1473,1216.52,135.0,11.6634
1104|00851,1641,1384.52,12.0,0.9109
1104|00852,1017,760.52,138.0,19.0713
1104|00856,1857,1600.52,28.0,1.8387
1104|00858,1005,748.52,968.0,135.92
1104|00861,1806,1549.52,0.0,0.0
1104|00862,387,133.79,4806.0,3775.44
1104|00863,1548,1291.52,2.0,0.1628
1104|00865,4575,4318.52,0.0,0.0
1104|00866,1065,808.52,23.0,2.9898
1104|00867,1752,1495.52,0.0,0.0
1104|00875,957,700.52,250.0,37.5086
1104|00876,2247,1990.52,46.0,2.4289
1104|00877,1935,1678.52,9.0,0.5635
1104|00880,2028,1771.52,22.0,1.3052
1104|00882,393,139.52,5.0,3.7665
1104|00890,486,230.08,0.702,0.3207
1104|00891,1215,958.52,1.5,0.1645
1104|00892,585,328.76,0.0,0.0
1104|00896,351,101.01,1.0,1.0405
